,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,Fraud,acid_balance_ratio,sulfur_preservation_index,ph_volatile_interaction,low_sulfur_indicator,acidity_sugar_balance
4931,6.5,0.22,0.28,3.7,0.059,29.0,151.0,0.99177,3.23,0.41,12.1,Legit,True,0,0.033846153846153845,2.3599865304363625,0.7106,1,4.342312483116093
4932,5.1,0.165,0.22,5.7,0.047,42.0,146.0,0.9934,3.18,0.55,9.9,Legit,True,0,0.03235294117647059,3.4759447321299453,0.5247,0,2.767982317999267
4933,6.6,0.425,0.25,2.35,0.034,23.0,87.0,0.99082,3.05,0.41,11.4,Legit,True,0,0.06439393939393939,2.465858830126928,1.29625,1,5.810777850729689
4934,6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,Legit,True,0,0.05507246376811594,3.7824434307572012,1.1400000000000001,0,2.71192468084569
4935,6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,Legit,True,0,0.05507246376811594,3.7824434307572012,1.1400000000000001,0,2.71192468084569
4936,6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,Legit,True,0,0.05507246376811594,3.7824434307572012,1.1400000000000001,0,2.71192468084569
4937,7.2,0.27,0.28,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,10.9,Legit,True,0,0.0375,0.9370425713316364,0.8559,1,2.682215384522576
4938,7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.99422,3.08,0.47,9.5,Legit,True,0,0.022368421052631583,2.3233508524700848,0.5236000000000001,1,4.510187282588394
4939,6.2,0.3,0.31,1.2,0.048,19.0,125.0,0.98999,3.32,0.54,12.6,Legit,True,0,0.04838709677419355,1.6994116628998401,0.9959999999999999,1,8.243946124108696
4940,7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.99422,3.08,0.47,9.5,Legit,True,0,0.022368421052631583,2.3233508524700848,0.5236000000000001,1,4.510187282588394
4941,6.5,0.26,0.32,6.65,0.059,34.0,104.0,0.99254,3.18,0.42,11.1,Legit,True,0,0.04,3.333974297349129,0.8268000000000001,0,3.3223478822017523
4942,6.9,0.36,0.28,13.55,0.048,51.0,189.0,0.99782,3.0,0.6,9.5,Legit,True,0,0.05217391304347826,3.7097041340118704,1.08,0,2.711392448400618
4943,6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,Legit,True,0,0.05507246376811594,3.7824434307572012,1.1400000000000001,0,2.71192468084569
4944,6.8,0.18,0.24,9.8,0.0579999999999999,64.0,188.0,0.9952,3.13,0.51,10.6,Legit,True,0,0.026470588235294117,4.667679727932626,0.5634,0,2.9333324955901676
4945,6.7,0.18,0.24,10.3,0.057,64.0,185.0,0.99519,3.12,0.5,10.6,Legit,True,0,0.026865671641791045,4.705373581400369,0.5616,0,2.83734422063632
4946,6.6,0.16,0.21,6.7,0.055,43.0,157.0,0.99384,3.15,0.52,10.8,Legit,True,0,0.024242424242424246,3.4317736032107753,0.504,0,3.311744403298485
4947,7.2,0.27,0.28,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,10.9,Legit,True,0,0.0375,0.9370425713316364,0.8559,1,2.682215384522576
4948,6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.99596,3.34,0.5,9.9,Legit,True,0,0.0265625,2.5870966945459717,0.5678,1,2.7503777393082087
4949,7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,Legit,True,0,0.030555555555555555,3.5685919470918055,0.6776,0,3.526391121469883
4950,6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6,Legit,True,0,0.03666666666666667,4.954235000930461,0.7084,0,8.383457234207228
4951,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,Legit,True,0,0.05373134328358209,3.2222222222222223,1.0655999999999999,1,3.16589883881286
4952,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4,Legit,True,0,0.06615384615384615,3.3235488579971637,1.2986,0,2.7658863545125705
4953,5.9,0.2,0.28,12.8,0.038,29.0,132.0,0.99426,3.31,0.57,11.8,Legit,True,0,0.03389830508474576,2.5241260113576187,0.662,1,2.3241029432110496
4954,5.3,0.32,0.23,9.65,0.026,26.0,119.0,0.99168,3.18,0.53,12.2,Legit,True,0,0.06037735849056604,2.3834160922733494,1.0176,1,2.375758913835493
4955,6.8,0.2,0.28,12.6,0.048,54.0,136.0,0.99556,3.19,0.37,10.7,Legit,True,0,0.029411764705882356,4.630461798847739,0.638,0,2.6819206212283526
4956,6.0,0.22,0.33,12.2,0.033,25.0,97.0,0.99356,3.17,0.42,11.3,Legit,True,0,0.03666666666666667,2.5383654128340476,0.6974,1,2.4106501161697955
4957,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,12.5,Legit,True,0,0.05373134328358209,3.2222222222222223,1.0655999999999999,1,3.16589883881286
4958,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4,Legit,True,0,0.06615384615384615,3.3235488579971637,1.2986,0,2.7658863545125705
4959,7.1,0.18,0.49,1.3,0.033,12.0,72.0,0.99072,3.05,0.53,11.3,Legit,True,0,0.02535211267605634,1.4142135623730951,0.5489999999999999,1,8.740449347398036
4960,6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.99596,3.34,0.5,9.9,Legit,True,0,0.0265625,2.5870966945459717,0.5678,1,2.7503777393082087
4961,7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,Legit,True,0,0.030555555555555555,3.5685919470918055,0.6776,0,3.526391121469883
4962,6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6,Legit,True,0,0.03666666666666667,4.954235000930461,0.7084,0,8.383457234207228
4963,6.0,0.2,0.26,1.1,0.033,38.0,67.0,0.98954,3.14,0.38,11.5,Legit,True,0,0.03333333333333333,4.642438885539598,0.6280000000000001,0,8.356500780077944
4964,7.6,0.2,0.26,4.8,0.033,26.0,76.0,0.99076,2.98,0.49,12.3,Legit,True,0,0.026315789473684213,2.9824045403173027,0.596,1,4.437218686514012
4965,6.2,0.3,0.21,1.1,0.032,31.0,111.0,0.9889,2.97,0.42,12.2,Legit,True,0,0.04838709677419355,2.942389786832747,0.891,0,8.7608475920172
4966,6.0,0.29,0.25,1.4,0.033,30.0,114.0,0.98794,3.08,0.43,13.2,Legit,True,0,0.04833333333333333,2.809757434745082,0.8932,0,7.184722573888242
4967,6.6,0.18,0.28,1.7,0.0409999999999999,53.0,161.0,0.99207,3.13,0.45,10.2,Legit,True,0,0.027272727272727275,4.176985153067234,0.5634,0,6.826063828158708
4968,7.0,0.22,0.28,10.6,0.039,32.0,117.0,0.99355,3.05,0.55,11.5,Legit,True,0,0.03142857142857143,2.958401046534555,0.6709999999999999,0,2.945730306950646
4969,6.0,0.29,0.25,1.4,0.033,30.0,114.0,0.98794,3.08,0.43,13.2,Legit,True,0,0.04833333333333333,2.809757434745082,0.8932,0,7.184722573888242
4970,6.2,0.3,0.21,1.1,0.032,31.0,111.0,0.9889,2.97,0.42,12.2,Legit,True,0,0.04838709677419355,2.942389786832747,0.891,0,8.7608475920172
4971,5.6,0.15,0.26,5.55,0.051,51.0,139.0,0.99336,3.47,0.5,11.0,Legit,True,0,0.026785714285714288,4.325763541367852,0.5205,0,3.0593811792773002
4972,6.9,0.28,0.24,2.1,0.034,49.0,121.0,0.98882,2.98,0.43,13.2,Legit,True,0,0.04057971014492754,4.454545454545454,0.8344,0,6.346108007998425
4973,5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,Legit,True,0,0.03220338983050847,4.905778905196062,0.6308,0,6.131375916443442
4974,7.8,0.22,0.26,9.0,0.047,38.0,132.0,0.997,3.25,0.53,10.2,Legit,True,0,0.028205128205128206,3.307475463158259,0.715,0,3.4830417448640794
4975,6.6,0.18,0.28,1.7,0.0409999999999999,53.0,161.0,0.99207,3.13,0.45,10.2,Legit,True,0,0.027272727272727275,4.176985153067234,0.5634,0,6.826063828158708
4976,7.0,0.4,0.25,1.8,0.05,51.0,189.0,0.99174,3.0,0.55,11.4,Legit,True,0,0.05714285714285715,3.7097041340118704,1.2000000000000002,0,7.187121645645883
4977,6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,Legit,True,0,0.0459016393442623,4.732863826479693,0.8848000000000001,0,3.665684569011897
4978,7.6,0.36,0.49,11.3,0.046,87.0,221.0,0.9984,3.01,0.43,9.2,Legit,True,0,0.04736842105263158,5.852253307767918,1.0836,0,3.1718211426537595
4979,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,Legit,True,0,0.04307692307692308,2.6363636363636362,0.9184,1,4.442824281431891
4980,6.9,0.19,0.35,6.9,0.045,51.0,125.0,0.9933,3.1,0.44,10.7,Legit,True,0,0.02753623188405797,4.561578674099571,0.5890000000000001,0,3.430319680155184
4981,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,Legit,True,0,0.04307692307692308,2.6363636363636362,0.9184,1,4.442824281431891
4982,6.4,0.22,0.32,4.9,0.046,50.0,156.0,0.99316,3.38,0.55,11.2,Legit,True,0,0.034374999999999996,4.003203845127178,0.7435999999999999,0,3.7296775863305576
4983,6.8,0.23,0.3,6.95,0.044,42.0,179.0,0.9946,3.25,0.56,10.6,Legit,True,0,0.03382352941176471,3.1392273895581306,0.7475,0,3.390939218689256
4984,6.4,0.32,0.31,1.9,0.037,34.0,126.0,0.99,3.06,0.45,11.8,Legit,True,0,0.049999999999999996,3.028960741674143,0.9792000000000001,0,6.311573431655729
4985,6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,Legit,True,0,0.0459016393442623,4.732863826479693,0.8848000000000001,0,3.665684569011897
4986,7.6,0.36,0.49,11.3,0.046,87.0,221.0,0.9984,3.01,0.43,9.2,Legit,True,0,0.04736842105263158,5.852253307767918,1.0836,0,3.1718211426537595
4987,8.8,0.39,0.35,1.8,0.096,22.0,80.0,0.99016,2.95,0.54,12.6,Legit,True,0,0.04431818181818182,2.4596747752497685,1.1505,1,8.925628097768334
4988,6.6,0.24,0.3,11.3,0.026,11.0,77.0,0.99381,3.13,0.55,12.8,Legit,True,0,0.03636363636363636,1.2535663410560174,0.7512,1,2.725534750722577
4989,6.9,0.29,0.3,8.2,0.026,35.0,112.0,0.99144,3.0,0.37,12.3,Legit,True,0,0.042028985507246375,3.307189138830738,0.8699999999999999,0,3.2399011860157225
4990,6.9,0.28,0.3,8.3,0.026,37.0,113.0,0.99139,2.99,0.38,12.3,Legit,True,0,0.04057971014492754,3.4806672130193097,0.8372000000000002,0,3.219710150520727
4991,6.7,0.38,0.26,9.55,0.036,35.0,91.0,0.9919,2.98,0.37,12.4,Legit,True,0,0.05671641791044776,3.668996928526714,1.1324,0,3.004932852031155
4992,8.0,0.28,0.3,8.4,0.03,35.0,115.0,0.99192,2.93,0.42,12.3,Legit,True,0,0.035,3.2637668288410984,0.8204000000000001,0,3.695257819265074
4993,6.5,0.25,0.45,7.8,0.048,52.0,188.0,0.99576,3.2,0.53,9.1,Legit,True,0,0.038461538461538464,3.7924897789452587,0.8,0,3.103802578159799
4994,6.6,0.26,0.46,7.8,0.047,48.0,186.0,0.9958,3.2,0.54,9.1,Legit,True,0,0.0393939393939394,3.5195307605124793,0.8320000000000001,0,3.154383064618699
4995,7.4,0.29,0.28,10.2,0.032,43.0,138.0,0.9951,3.1,0.47,10.6,Legit,True,0,0.039189189189189184,3.660403082262619,0.8989999999999999,0,3.1830606162641555
4996,6.3,0.19,0.29,5.5,0.042,44.0,189.0,0.99304,3.19,0.47,10.3,Legit,True,0,0.03015873015873016,3.200529056794555,0.6061,0,3.467246742250801
4997,6.1,0.33,0.32,7.8,0.052,52.0,183.0,0.99657,3.39,0.65,9.5,Legit,True,0,0.05409836065573771,3.843950608963779,1.1187,0,2.956659344824816
4998,5.6,0.32,0.33,7.4,0.037,25.0,95.0,0.99268,3.25,0.49,11.1,Legit,True,0,0.05714285714285715,2.5649458802128855,1.04,1,2.781652008909261
4999,7.7,0.46,0.18,3.3,0.054,18.0,143.0,0.99392,3.12,0.51,10.8,Legit,True,0,0.05974025974025974,1.5052356180127633,1.4352,1,5.594347975998468
5000,8.8,0.19,0.3,5.0,0.0279999999999999,34.0,120.0,0.99242,2.94,0.47,11.2,Legit,True,0,0.021590909090909088,3.1037611591959413,0.5586,0,5.017414532695713
5001,7.7,0.46,0.18,3.3,0.054,18.0,143.0,0.99392,3.12,0.51,10.8,Legit,True,0,0.05974025974025974,1.5052356180127633,1.4352,1,5.594347975998468
5002,8.8,0.27,0.25,5.0,0.024,52.0,99.0,0.9925,2.87,0.49,11.4,Legit,True,0,0.03068181818181818,5.2261966393479025,0.7749,0,5.0620633828198125
5003,5.8,0.18,0.28,1.3,0.034,9.0,94.0,0.99092,3.21,0.52,11.2,Legit,True,0,0.03103448275862069,0.928279121632914,0.5778,1,7.179654821076959
5004,5.8,0.15,0.32,1.2,0.037,14.0,119.0,0.99137,3.19,0.5,10.2,Legit,True,0,0.02586206896551724,1.283377895839496,0.4785,1,7.54638145206873
5005,5.6,0.32,0.33,7.4,0.037,25.0,95.0,0.99268,3.25,0.49,11.1,Legit,True,0,0.05714285714285715,2.5649458802128855,1.04,1,2.781652008909261
5006,6.1,0.33,0.32,7.8,0.052,52.0,183.0,0.99657,3.39,0.65,9.5,Legit,True,0,0.05409836065573771,3.843950608963779,1.1187,0,2.956659344824816
5007,7.1,0.32,0.3,9.9,0.0409999999999999,63.0,192.0,0.99642,3.12,0.49,10.2,Legit,True,0,0.04507042253521127,4.546633369868303,0.9984000000000001,0,3.106210475748388
5008,6.2,0.23,0.35,0.7,0.051,24.0,111.0,0.9916,3.37,0.43,11.0,Fraud,True,1,0.037096774193548385,2.277979189805998,0.7751,1,12.117711386698554
5009,8.9,0.3,0.35,4.6,0.032,32.0,148.0,0.99458,3.15,0.45,11.5,Legit,True,0,0.033707865168539325,2.6303837968857167,0.945,0,5.340247490323453
5010,6.0,0.14,0.17,5.6,0.036,37.0,127.0,0.99373,3.05,0.57,9.8,Legit,True,0,0.023333333333333334,3.283219084839621,0.427,0,3.2537219827304025
5011,6.8,0.24,0.29,9.5,0.042,56.0,157.0,0.99586,3.11,0.51,10.1,Legit,True,0,0.03529411764705882,4.4692865530186845,0.7464,0,2.9939925490636177
5012,6.7,0.21,0.48,14.8,0.05,31.0,195.0,0.99942,2.95,0.75,8.8,Legit,True,0,0.03134328358208955,2.219956109522242,0.6195,0,2.5036141717364897
5013,8.9,0.3,0.35,4.6,0.032,32.0,148.0,0.99458,3.15,0.45,11.5,Legit,True,0,0.033707865168539325,2.6303837968857167,0.945,0,5.340247490323453
5014,6.1,0.3,0.3,2.1,0.031,50.0,163.0,0.9895,3.39,0.43,12.7,Legit,True,0,0.04918032786885246,3.916302249939787,1.017,0,5.656697945848178
5015,7.2,0.37,0.4,11.6,0.032,34.0,214.0,0.9963,3.1,0.51,9.8,Legit,True,0,0.05138888888888889,2.324192151883855,1.147,0,2.9877292177576154
5016,6.7,0.64,0.3,1.2,0.03,18.0,76.0,0.9892,3.16,0.6,12.9,Fraud,True,1,0.0955223880597015,2.0647416048350555,2.0224,1,9.309317623224283
5017,7.2,0.37,0.4,11.6,0.032,34.0,214.0,0.9963,3.1,0.51,9.8,Legit,True,0,0.05138888888888889,2.324192151883855,1.147,0,2.9877292177576154
5018,6.1,0.3,0.3,2.1,0.031,50.0,163.0,0.9895,3.39,0.43,12.7,Legit,True,0,0.04918032786885246,3.916302249939787,1.017,0,5.656697945848178
5019,7.6,0.28,0.49,20.15,0.06,30.0,145.0,1.00196,3.01,0.44,8.5,Legit,True,0,0.0368421052631579,2.491364395612199,0.8428,0,2.5822181659827286
5020,6.3,0.29,0.28,4.7,0.059,28.0,81.0,0.99036,3.24,0.56,12.7,Legit,True,0,0.04603174603174603,3.111111111111111,0.9396,1,3.786341898085956
5021,6.2,0.28,0.28,4.3,0.026,22.0,105.0,0.989,2.98,0.64,13.1,Legit,True,0,0.04516129032258065,2.146980160486773,0.8344,1,3.885575042399571
5022,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.99947,3.35,0.78,9.1,Legit,True,0,0.02535211267605634,3.843075691322091,0.603,0,2.65611999841355
5023,6.4,0.32,0.27,4.9,0.034,18.0,122.0,0.9916,3.36,0.71,12.5,Legit,True,0,0.049999999999999996,1.6296434287653334,1.0752,1,3.7860171269095693
5024,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,9.1,Legit,True,0,0.02394366197183099,3.763011614419548,0.5678,0,2.6493583624457453
5025,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,9.1,Legit,True,0,0.02394366197183099,3.763011614419548,0.5678,0,2.6493583624457453
5026,5.8,0.24,0.26,10.05,0.039,63.0,162.0,0.99375,3.33,0.5,11.2,Legit,True,0,0.041379310344827586,4.949747468305833,0.7992,0,2.514120671173545
5027,6.4,0.32,0.27,4.9,0.034,18.0,122.0,0.9916,3.36,0.71,12.5,Legit,True,0,0.049999999999999996,1.6296434287653334,1.0752,1,3.7860171269095693
5028,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.99947,3.35,0.78,9.1,Legit,True,0,0.02535211267605634,3.843075691322091,0.603,0,2.65611999841355
5029,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,9.1,Legit,True,0,0.02394366197183099,3.763011614419548,0.5678,0,2.6493583624457453
5030,7.1,0.18,0.39,15.25,0.047,45.0,158.0,0.99946,3.34,0.77,9.1,Legit,True,0,0.02535211267605634,3.580007778790785,0.6012,0,2.6111038039964933
5031,7.8,0.29,0.29,3.15,0.044,41.0,117.0,0.99153,3.24,0.35,11.5,Legit,True,0,0.03717948717948718,3.7904513408723988,0.9396,0,5.6847393872551395
5032,6.2,0.255,0.27,1.3,0.037,30.0,86.0,0.98834,3.05,0.59,12.9,Legit,True,0,0.04112903225806452,3.2349831961031525,0.7777499999999999,0,7.749945128771199
5033,8.2,0.34,0.29,5.2,0.076,19.0,92.0,0.99138,2.95,0.39,12.5,Legit,True,0,0.04146341463414635,1.9808869335422103,1.0030000000000001,1,4.680607993001853
5034,6.5,0.24,0.28,1.1,0.034,26.0,83.0,0.98928,3.25,0.33,12.3,Legit,True,0,0.03692307692307692,2.853870759731949,0.78,1,9.084325041568604
5035,6.9,0.24,0.23,7.1,0.0409999999999999,20.0,97.0,0.99246,3.1,0.85,11.4,Legit,True,0,0.03478260869565217,2.030692330267238,0.744,1,3.4132237035858197
5036,6.7,0.4,0.22,8.8,0.052,24.0,113.0,0.99576,3.22,0.45,9.4,Legit,True,0,0.05970149253731343,2.2577300841206336,1.2880000000000003,1,3.110784610220111
5037,6.7,0.3,0.44,18.5,0.057,65.0,224.0,0.99956,3.11,0.53,9.1,Legit,True,0,0.04477611940298507,4.342995181076897,0.9329999999999999,0,2.356573495428847
5038,6.7,0.4,0.22,8.8,0.052,24.0,113.0,0.99576,3.22,0.45,9.4,Legit,True,0,0.05970149253731343,2.2577300841206336,1.2880000000000003,1,3.110784610220111
5039,6.8,0.17,0.32,1.4,0.04,35.0,106.0,0.99026,3.16,0.66,12.0,Legit,True,0,0.025,3.3995005182504245,0.5372,0,7.9614493386329155
5040,7.1,0.25,0.28,1.2,0.04,31.0,111.0,0.99174,3.18,0.53,11.1,Legit,True,0,0.035211267605633804,2.942389786832747,0.795,0,9.322000617261372
5041,5.9,0.27,0.27,5.0,0.035,14.0,97.0,0.99058,3.1,0.33,11.8,Legit,True,0,0.04576271186440678,1.4214846311870668,0.8370000000000001,1,3.4435425658211956
5042,6.0,0.16,0.22,1.6,0.042,36.0,106.0,0.9905,3.24,0.32,11.4,Legit,True,0,0.02666666666666667,3.496629104486151,0.5184000000000001,0,6.446809226678727
5043,6.7,0.3,0.44,18.75,0.057,65.0,224.0,0.99956,3.11,0.53,9.1,Legit,True,0,0.04477611940298507,4.342995181076897,0.9329999999999999,0,2.346510167949469
5044,6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,Legit,True,0,0.022727272727272728,5.2149125112507875,0.4785,0,3.468813810995817
5045,7.3,0.34,0.3,9.4,0.057,34.0,178.0,0.99554,3.15,0.44,10.4,Legit,True,0,0.04657534246575343,2.548407742585929,1.071,0,3.2624396010739733
5046,6.0,0.17,0.29,9.7,0.044,33.0,98.0,0.99536,3.12,0.36,9.2,Legit,True,0,0.028333333333333335,3.3335033970222954,0.5304000000000001,0,2.603107812101637
5047,6.7,0.47,0.29,4.75,0.034,29.0,134.0,0.99056,3.29,0.46,13.0,Legit,True,0,0.07014925373134327,2.5052184341859443,1.5463,1,4.099017033580677
5048,6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,Legit,True,0,0.022727272727272728,5.2149125112507875,0.4785,0,3.468813810995817
5049,6.6,0.21,0.29,5.35,0.0289999999999999,43.0,106.0,0.99112,2.93,0.43,11.5,Legit,True,0,0.03181818181818182,4.176529208136236,0.6153,0,3.6841582236457233
5050,6.6,0.21,0.29,5.35,0.0289999999999999,43.0,106.0,0.99112,2.93,0.43,11.5,Legit,True,0,0.03181818181818182,4.176529208136236,0.6153,0,3.6841582236457233
5051,8.0,0.24,0.48,6.8,0.047,13.0,134.0,0.99616,3.23,0.7,10.0,Legit,True,0,0.03,1.1230289532557682,0.7752,1,4.011442867258793
5052,5.6,0.34,0.3,6.9,0.038,23.0,89.0,0.99266,3.25,0.49,11.1,Legit,True,0,0.06071428571428572,2.4379951240146283,1.105,1,2.8739208603838917
5053,5.8,0.54,0.0,1.4,0.033,40.0,107.0,0.98918,3.26,0.35,12.4,Legit,True,0,0.09310344827586207,3.8669459561826542,1.7604,0,7.2418348360018205
5054,7.3,0.23,0.24,0.9,0.031,29.0,86.0,0.98926,2.9,0.38,12.2,Legit,True,0,0.031506849315068496,3.127150422899714,0.667,1,11.731641986159959
5055,6.0,0.39,0.13,1.2,0.042,60.0,172.0,0.99114,3.06,0.52,10.6,Legit,True,0,0.065,4.57495710997814,1.1934,0,8.104433189700703
5056,6.1,0.105,0.31,1.3,0.037,55.0,145.0,0.9912,3.41,0.41,11.1,Legit,True,0,0.01721311475409836,4.567501391955698,0.35805,0,7.449792335247915
5057,5.8,0.32,0.2,2.6,0.027,17.0,123.0,0.98936,3.36,0.78,13.9,Legit,True,0,0.055172413793103454,1.532838378934635,1.0752,1,4.777764301943607
5058,7.6,0.22,0.28,12.0,0.0559999999999999,68.0,143.0,0.9983,2.99,0.3,9.2,Legit,True,0,0.02894736842105263,5.686445668048217,0.6578,0,3.04879313786501
5059,6.8,0.19,0.4,9.85,0.055,41.0,103.0,0.99532,2.98,0.56,10.5,Legit,True,0,0.027941176470588237,4.039850040473602,0.5662,0,2.9318439644454792
5060,6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,Legit,True,0,0.035820895522388055,7.848068473895326,0.7296,0,4.395246103222422
5061,6.8,0.17,0.34,2.0,0.04,38.0,111.0,0.99,3.24,0.45,12.9,Legit,True,0,0.025,3.6068003838594964,0.5508000000000001,0,6.344367409589056
5062,6.2,0.3,0.31,1.6,0.035,40.0,106.0,0.98914,3.26,0.39,12.9,Legit,True,0,0.04838709677419355,3.8851434494290564,0.9779999999999999,0,6.802639606073332
5063,6.9,0.29,0.41,7.8,0.046,52.0,171.0,0.99537,3.12,0.51,9.6,Legit,True,0,0.042028985507246375,3.976539387089737,0.9047999999999999,0,3.306124523995401
5064,6.8,0.19,0.34,1.9,0.04,41.0,108.0,0.99,3.25,0.45,12.9,Legit,True,0,0.027941176470588237,3.9452268394624426,0.6175,0,6.565163435606182
5065,6.8,0.17,0.34,2.0,0.04,38.0,111.0,0.99,3.24,0.45,12.9,Legit,True,0,0.025,3.6068003838594964,0.5508000000000001,0,6.344367409589056
5066,6.6,0.24,0.27,10.3,0.047,54.0,219.0,0.99742,3.04,0.45,8.8,Legit,True,0,0.03636363636363636,3.648981843357224,0.7296,0,2.820848033307039
5067,6.6,0.16,0.36,1.1,0.031,27.0,93.0,0.98884,3.23,0.34,13.2,Legit,True,0,0.024242424242424246,2.799769575772148,0.5168,1,9.111281495697886
5068,7.6,0.22,0.28,12.0,0.0559999999999999,68.0,143.0,0.9983,2.99,0.3,9.2,Legit,True,0,0.02894736842105263,5.686445668048217,0.6578,0,3.04879313786501
5069,6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,Legit,True,0,0.035820895522388055,7.848068473895326,0.7296,0,4.395246103222422
5070,6.8,0.19,0.4,9.85,0.055,41.0,103.0,0.99532,2.98,0.56,10.5,Legit,True,0,0.027941176470588237,4.039850040473602,0.5662,0,2.9318439644454792
5071,6.7,0.16,0.36,2.0,0.045,24.0,131.0,0.99284,3.3,0.59,10.5,Legit,True,0,0.023880597014925373,2.096889735986491,0.528,1,6.244241094660104
5072,6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,Legit,True,0,0.04615384615384615,3.7567808109943908,0.96,0,4.2250775550053605
5073,6.5,0.22,0.19,1.1,0.064,36.0,191.0,0.99297,3.05,0.5,9.5,Legit,True,0,0.033846153846153845,2.604868579052718,0.6709999999999999,0,9.057368587439319
5074,6.2,0.36,0.45,10.4,0.06,22.0,184.0,0.99711,3.31,0.56,9.8,Legit,True,0,0.058064516129032254,1.6218615177038684,1.1916,1,2.6955802101606054
5075,6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,Legit,True,0,0.05967741935483871,2.0488226908653298,1.1248,1,3.3518787221269184
5076,7.6,0.31,0.24,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,11.8,Legit,True,0,0.04078947368421053,3.184336665618132,0.9454999999999999,0,7.682450299602558
5077,6.2,0.36,0.45,10.4,0.06,22.0,184.0,0.99711,3.31,0.56,9.8,Legit,True,0,0.058064516129032254,1.6218615177038684,1.1916,1,2.6955802101606054
5078,5.9,0.32,0.28,4.7,0.039,34.0,94.0,0.98964,3.22,0.57,13.1,Legit,True,0,0.05423728813559322,3.5068322372798972,1.0304,0,3.573755175431662
5079,6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,Legit,True,0,0.04615384615384615,3.7567808109943908,0.96,0,4.2250775550053605
5080,5.8,0.22,0.3,1.1,0.047,36.0,131.0,0.992,3.26,0.45,10.4,Legit,True,0,0.03793103448275862,3.1453346039797365,0.7172,0,8.11389269291439
5081,5.4,0.45,0.27,6.4,0.033,20.0,102.0,0.98944,3.22,0.27,13.4,Legit,True,0,0.08333333333333333,1.9802950859533488,1.449,1,2.922837100238744
5082,6.1,0.36,0.26,8.15,0.035,14.0,88.0,0.99031,3.06,0.27,13.0,Legit,True,0,0.05901639344262295,1.4924050144892729,1.1016,1,2.9181202393101464
5083,6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,Legit,True,0,0.05967741935483871,2.0488226908653298,1.1248,1,3.3518787221269184
5084,7.5,0.21,0.32,4.8,0.0559999999999999,39.0,113.0,0.99393,3.11,0.52,10.2,Legit,True,0,0.028,3.6688113866960292,0.6530999999999999,0,4.3860200093619275
